O=C(Nc1ccc2c(c1)OCO2)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,-11.1
Cc1cc(NC(=O)c2cc(-c3ccc(C)cc3C)nc3ccccc32)no1,-10.9
Cc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)N4CCN5CCC[C@H]5C4)cc3n2)cc1,-11.1
Cc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)N4CCN5CCC[C@@H]5C4)cc3n2)cc1,-11.1
Cc1cccc2c1ccc1ccccc12,-9.5
Cc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)Nc4ccon4)cc3n2)cc1C,-11.3
O=C1c2ccccc2C(=O)N1c1cccc(-c2csc(Nc3ccc4c(c3)OCO4)n2)c1,-10.9
Cc1ccc(NS(=O)(=O)c2cc(C(=O)N3CCc4ccccc4C3)ccc2Cl)cc1,-10.9
NC(=O)COc1ccc2cc(-c3ccc(F)cc3)c(=O)oc2c1,-11.0
Cc1ccc(C)c(NS(=O)(=O)c2cc(C(=O)N3CCc4ccccc4C3)ccc2Cl)c1,-11.1
O=C(Nc1nc2c(s1)CCCC2)c1cc(-c2ccc3c(c2)OCO3)nc2ccccc21,-10.9
Cc1nc(NC(=O)c2cccc(-c3cc4ccccc4oc3=O)c2)ccc1Br,-11.4
COc1ccc2c3ccc(OCC(=O)N4CCc5ccccc5C4)cc3oc(=O)c2c1,-11.0
CNC(=O)COc1ccc(NC(=O)c2ccc(-c3nn(C)c(=O)c4ccccc43)cc2)cc1,-10.7
Cc1ccc(NC(=O)c2ccc(-c3nn(C)c(=O)c4ccccc43)cc2)c(C)c1,-10.7
Cc1noc(NS(=O)(=O)c2ccc(NC(=O)c3oc4ccc(C)cc4c3C)cc2)c1C,-10.9
COc1ccc(CC(=O)Nc2cccc(-c3nnc(-c4ccccc4)o3)c2)cc1OC,-10.7
Cn1c(SCC(=O)c2ccc3c(c2)Cc2ccccc2-3)nnc1-c1ccccc1,-10.7
Cc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)c3ccccc3n2)c(C)c1,-11.0
CCc1ccc2oc(-c3ccc(NC(=O)c4cc5ccccc5o4)cc3)nc2c1,-10.7
CC(=O)Nc1ccc(N2C(=O)c3ccc(S(=O)(=O)c4ccc(C(=O)O)cc4)cc3C2=O)cc1,-11.0
Cc1oc2c(cc(NS(=O)(=O)c3ccc4c5c(cccc53)C(=O)N4)c3ccccc23)c1C(=O)OC(C)C,-11.2
O=c1oc2c(cc3c4c2CCCN4CCC3)cc1-c1nc2ccccc2[nH]1,-10.9
COC(=O)COc1ccc2cc(-c3ccccc3)c(=O)oc2c1,-10.8
Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1C,-10.8
Cc1ccc(C)c(C(=O)COC(=O)c2cccc(N3C(=O)c4c(c5ccccc5nc4C)C3=O)c2)c1,-10.7
O=C(CN1CCC(n2cnc3cc(C(F)(F)F)ccc32)CC1)Nc1ccc2c(c1)OCCO2,-11.0
Cc1cc2ncn(S(=O)(=O)c3ccc(S(=O)(=O)N4CCCCCC4)cc3)c2cc1C,-10.8
Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccc(F)cc1,-10.9
COc1ccccc1NC(=O)Cn1nnc(-c2ccccc2NC(=O)c2cc3ccccc3oc2=O)n1,-11.0
Cc1nc(-c2ccc(-c3ccc(C(=O)N4CCc5cc6c(cc54)C4(CO6)CCN(C)CC4)cc3)c(C)c2)no1,-11.0
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,-10.7
Cc1cccc2ccc3ccccc3c12,-8.9
Cc1ccc2ccc3cccc4ccc1c2c34,-9.2
COc1ccc2c(c1)CCc1c(-c3noc4c3CCc3cc(OC)ccc3-4)noc1-2,-11.2
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,-11.4
Cc1cc2ccccc2c2ccc3ccccc3c12,-10.8
Cc1cc2c3ccc4ccccc4c3ccc2c2ccccc12,-11.8
Cc1cccc2cc3ccccc3cc12,-10.1
CN(C)c1ccc2c(c1)Cc1cc(N3C(=O)C=CC3=O)ccc1-2,-10.6
Cc1cccc2cc3ccc4ccccc4c3cc12,-11.3
Cc1cc2ccccc2c2cc3ccccc3cc12,-9.6
Cc1cccc2cc3c(ccc4ccccc43)cc12,-11.1
S=C(Nc1ccc2c(c1)Cc1ccccc1-2)Nc1ccc2c(c1)Cc1ccccc1-2,-11.2
O=C1c2ccccc2-[n+]2ccc3c4ccccc4[nH]c3c21,-10.7
C[C@]12CC[C@@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@H]1CC=C2n1cnc2ccccc21,-7.4
C[C@]12CC[C@@H]3[C@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@H]1CC=C2n1cnc2ccccc21,-8.0
O=C1CCCc2c1cc1ccc3cccc4ccc2c1c34,-10.7
Cc1c2ccccc2cc2c3ccccc3ccc12,-10.5
Cc1ccc2cc3c(cc(C)c4ccccc43)c3c2c1CC3,-10.5
O=C(C[n+]1ccc2ccccc2c1)c1ccc2ccc3ccccc3c2c1,-11.2
CC(=O)Nc1ccc2c(c1)Cc1cc(N3C(=O)C=CC3=O)ccc1-2,-10.8
Cc1cccc2ccc3ccc4ccccc4c3c12,nan
Cc1cccc2ccc3c(ccc4c5ccccc5c(C)cc43)c12,-11.7
O=C1C=CC(=O)N1c1ccc2c(c1)Cc1ccccc1-2,-10.4
COc1cc2c(cc1OC)[C@@H](c1ccc3c(c1)Cc1ccccc1-3)OC(=O)C2,-10.0
CC(C)C(=O)Nc1ccc(/C=C2\C=Cc3ccccc32)cc1,-11.3
Cc1cc2ccc3ccccc3c2c2ccccc12,-10.7
O=C(O)c1cc(-c2ccc(-c3ccccc3)cc2)nc2cc3ccccc3cc21,-10.8
c1ccc(-c2ccc3c(c2)N[C@H]([C@H]2Nc4cc(-c5ccccc5)ccc4O2)O3)cc1,-10.4
c1ccc(-c2ccc3c(c2)N[C@@H]([C@@H]2Nc4cc(-c5ccccc5)ccc4O2)O3)cc1,-11.1
Cc1cccc2c1ccc1c(C)c3ccccc3cc12,-10.7
Cc1ccc2c(ccc3c(C)cccc32)c1,-10.2
Cc1cc2cccc3ccc4cccc1c4c32,-7.8
C=CCc1cccc2cc(C(=O)Nc3ccc(S(=O)(=O)Nc4nnc(CC)s4)cc3)c(=O)oc21,-10.9
Cc1cc2ccccc2c2ccccc12,-8.5
Cc1cccc2c1ccc1c(C)cccc12,-9.7
CCCOc1ccc(C(=O)Nc2ccc3oc(-c4ccc5ccccc5c4)nc3c2)cc1,-10.9
O=C(Nc1ccc2oc(-c3ccc4ccccc4c3)nc2c1)c1ccc(Cl)c(Cl)c1,-11.1
Cc1cc2c3ccccc3ccc2c2ccccc12,-10.6
COc1ccc(-c2cc3ccc(OCC(=O)NCC4CCC(C(=O)O)CC4)cc3oc2=O)cc1,-10.7
Cc1cccc2cc3ccc4cccc5ccc(c12)c3c45,-10.1
Cc1cc2cc3ccccc3cc2c2ccccc12,-10.5
Cc1cc2ccc3ccc4ccccc4c3c2c2c1ccc1ccccc12,nan
O=C(Nc1ccc(N2CCCC2)cc1)c1cccc(-c2cc3ccccc3oc2=O)c1,-11.2
Cc1cccc(-n2c(=O)c3c4c(sc3[nH]c2=S)-c2ccccc2CC4)c1,-10.8
Cn1c(=O)c2cc3c(nc2n(C)c1=O)C[C@@H](c1ccccc1)CC3=O,-11.1
Cn1c(=O)c2cc3c(nc2n(C)c1=O)C[C@H](c1ccccc1)CC3=O,-10.6
Cc1cc(C)c2oc(C(=O)Nc3ccc(S(=O)(=O)Nc4nccc(C)n4)cc3)cc(=O)c2c1,-10.7
O=C1C[C@@H](c2ccccc2)Cc2nc(N3CCc4ccccc4C3)ncc21,-10.7
O=C1C[C@H](c2ccccc2)Cc2nc(N3CCc4ccccc4C3)ncc21,-10.5
Cc1cccc(Nc2nnc(-c3ccc(C(=O)N4C[C@H]5C[C@H](C4)c4cccc(=O)n4C5)cc3)c3ccccc32)c1,-10.8
O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1cccc(-c2cc3ccccc3oc2=O)c1,-11.4
COc1nnc(-c2ccc(C(=O)N3C[C@H]4C[C@@H](C3)Cn3c(=O)cccc34)cc2)c2ccccc21,-10.9
O=C1c2cccc3cccc(c32)C(=O)N1c1ccc2ncccc2c1,-11.1
Cc1cccc2c1ccc1ccc3ccccc3c12,-9.6
Cc1cccc2c1ccc1cc3ccccc3cc12,-11.9
Cc1cccc2ccc3cc4ccccc4cc3c12,-11.1
O=C1C=CC(=O)c2c1ccc1c3ccccc3ccc12,-10.8
Cc1cccc2cc3c(C)cccc3cc12,-9.5
Cc1cccc2c1ccc1c3ccccc3ccc21,-11.0
Cc1cccc2ccc3c4ccccc4ccc3c12,-10.6
Cc1cc2ccc3ccc4ccc5ccc6ccc1c1c6c5c4c3c21,-7.9
Cc1c2ccccc2c2ccc3cccc4ccc1c2c43,-9.6
Cc1c2cccc3ccc4cc5cccc6ccc1c(c65)c4c32,-8.4
Cc1c2cccc3ccc4c(C)c5cccc6ccc1c(c65)c4c32,-7.8
O=C1C=CC(=O)c2c1ccc1ccc3ccccc3c12,-9.3
Cc1ccc2ccc3c(C)cccc3c2c1,-10.1
Cc1ccc2cc(C)c3ccccc3c2c1,-8.8
CC(=O)Nc1ccc(NC(=O)c2ccc(COc3ccc4c(C)cc(=O)oc4c3)cc2)cc1,-10.8
O=C(Nc1ccc(-c2nnc3n2CCCCC3)cc1)c1cc2ccccc2o1,-10.8
COc1ccc(NC(=O)c2ccc3ccccc3c2)cc1NS(=O)(=O)c1ccc(F)cc1,-10.7
Cc1ccc(-c2nnn3c2nc(NCc2ccc4c(c2)OCO4)c2ccccc23)cc1,-11.4
Cc1cc(C)c(-c2csc(Cc3nc(-c4cc5ccccc5oc4=O)cs3)n2)cc1C,-10.9
Cc1cc(C)cc(-n2c(=O)c3[nH]c4ccccc4c3nc2SCC(=O)Nc2ccc3c(c2)OCO3)c1,-10.7
COc1cc2c(cc1OC)[C@@H](COc1ccc3c(C)cc(=O)oc3c1)N(C(=O)c1ccc(C)cc1)CC2,-9.1
COc1cc2c(cc1OC)[C@H](COc1ccc3c(C)cc(=O)oc3c1)N(C(=O)c1ccc(C)cc1)CC2,-8.4
COc1cccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4CCOCC4)cc3)o2)c1,-10.8
Cc1cccc(OCC(=O)Nc2cccc(-c3nnc(-c4ccccc4)o3)c2)c1C,-10.8
O=C(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc2c(c1)OCO2,-10.9
O=C(OCc1ccc(C(=O)c2ccccc2)cc1)c1cccc(-c2nnc(-c3ccccc3)o2)c1,-10.8
CC(=O)Nc1ccc(C(=O)Nc2cccc(-c3cnc4ccccc4n3)c2)cc1,-10.7
CCC(=O)Nc1ccc(C(=O)Nc2ccc3c(c2)C(=O)N(C[C@H]2CCCO2)C3=O)cc1,-10.9
CCC(=O)Nc1ccc(C(=O)Nc2ccc3c(c2)C(=O)N(C[C@@H]2CCCO2)C3=O)cc1,-11.0
COc1ccc(CC(=O)Nc2cccc(-c3nnc(-c4cccc(C)c4)o3)c2)cc1OC,-11.0
COc1cc(C(=O)NC(=S)Nc2cccc(-c3cc4ccccc4oc3=O)c2)cc(OC)c1OC,-11.1
O=C(Nc1cccc(Cl)c1N1CCCC1)c1cccc(-c2cc3ccccc3oc2=O)c1,-11.3
COc1ccc(CCNC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc32)cc1OC,-11.2
Cc1c2cc(S(=O)(=O)N3CCC4(CC3)OCCO4)ccc2oc1C(=O)Nc1ccc(C)c(Cl)c1,-10.7
O=C1Nc2ccc(S(=O)(=O)Nc3cc4c(oc5c4C(=O)CCC5)c4ccccc34)c3cccc1c23,-11.7
COc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)Nc4ncccn4)cc3)c3ccccc3n2)cc1,-10.7
Cc1c(NC(=O)COC(=O)c2cc(-c3ccc(-c4ccccc4)cc3)nc3ccccc32)c(=O)n(-c2ccccc2)n1C,-11.0
Cc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)Nc4nc(C)cc(C)n4)cc3)c3ccccc3n2)cc1,-11.1
O=C1Nc2ccc(Cl)cc2/C1=C\c1ccc(N2CCOCC2)cc1,-9.5
O=C1Nc2ccc(Cl)cc2/C1=C/c1ccc(N2CCOCC2)cc1,-10.7
COc1ccc([C@]2(C)NC(=O)N(CC(=O)Nc3ccc(-c4nc5ccc(C)cc5s4)cc3)C2=O)cc1,-9.9
COc1ccc([C@@]2(C)NC(=O)N(CC(=O)Nc3ccc(-c4nc5ccc(C)cc5s4)cc3)C2=O)cc1,-9.8
Cc1cccc2sc(NC(=O)c3cccc(S(=O)(=O)N4CCc5ccccc54)c3)nc21,-11.1
Cc1cc(-c2nnc(-c3cc4ccccc4oc3=O)o2)c(C)n1-c1ccccc1,-10.7
COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,-11.0
C[C@]12CC[C@@H]3c4ccc(O)c(O)c4CC[C@H]3[C@@H]1CC[C@@H]2O,-10.7
O=c1c2ccc3c4ccc5c(=O)c6cc([N+](=O)[O-])ccc6c6ccc(c7ccc(c8ccc([N+](=O)[O-])cc18)c2c37)c4c56,-12.3
Cc1nc2ccccc2nc1-c1ccc(/N=[N+](\[O-])c2ccc(-c3nc4ccccc4nc3C)cc2)cc1,-10.9
C[C@H]1c2c3c(cn2Cc2ccccc21)C(=O)c1c(O[P@@](=O)(O)OCc2ccccc2)cccc1C3=O,-10.6
Cc1ccc(NC(=O)C(C)C)cc1C1CCN(Cc2ccc(Oc3ccc(F)c(F)c3)cc2)CC1,-10.7
O=C(c1ccc2c(c1)[nH]c(=O)n(-c1ccccc1)c2=O)N1CCN(c2ccc(F)cc2)CC1,-11.3
Nc1c(S(=O)(=O)O)cc(Nc2ccccc2)c2c1C(=O)c1ccccc1C2=O,-8.7
O=C1c2[nH]c3ccccc3c2CC/C1=C\c1cccnc1,-11.0
O=C(/C=C/c1ccc2c(c1)OCCCO2)c1ccc2ccccc2c1O,-10.7
Cc1ccccc1-c1nnc(NC(=O)c2ccc(N3C(=O)CCC3=O)cc2)s1,-10.7
O=C(c1cc2nc3c(c(C(F)(F)F)n2n1)CCc1ccccc1-3)N1CCN2CCC[C@@H]2C1,-9.4
O=C(c1cc2nc3c(c(C(F)(F)F)n2n1)CCc1ccccc1-3)N1CCN2CCC[C@H]2C1,-11.0
COc1cccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4C[C@H](C)O[C@@H](C)C4)cc3)o2)c1,-10.0
COc1cccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N4C[C@@H](C)O[C@H](C)C4)cc3)o2)c1,-10.2
O=C(Nc1nnc(-c2ccc3c(c2)OCCO3)o1)c1ccc(Cc2ccccc2)cc1,-10.9
O=C(Nc1nnc(-c2ccc3c(c2)CCCC3)o1)[C@H]1COc2ccccc2O1,-10.8
O=C(Nc1nnc(-c2ccc3c(c2)CCCC3)o1)[C@@H]1COc2ccccc2O1,-11.2
CCOc1ccc(C(=O)Nc2ccc(-c3cc4ccccc4oc3=O)cc2)cc1Br,-10.8
Cc1c(/C=N/N=C2\CC[C@H]3[C@H]4CCc5cc(O)ccc5[C@@H]4CC[C@]23C)cnn1C,-8.4
Cc1c(/C=N/N=C2\CC[C@@H]3[C@H]4CCc5cc(O)ccc5[C@@H]4CC[C@]23C)cnn1C,-9.2
Cc1c(/C=N/N=C2\CC[C@H]3[C@H]4CCc5cc(O)ccc5[C@@H]4CC[C@@]23C)cnn1C,-9.4
Cc1c(/C=N/N=C2\CC[C@@H]3[C@H]4CCc5cc(O)ccc5[C@@H]4CC[C@@]23C)cnn1C,-9.6
O=C(Nc1cc(C(=O)N2CCOCC2)cc(C(=O)N2CCOCC2)c1)c1cc(F)c(F)cc1Cl,-10.8
O=C(Nc1ccc2c(c1)C(=O)NC2=O)c1ccc(S(=O)(=O)N2CCCC2)cc1,-10.7
COc1ccc(-c2c(C)c3cc(OC(=O)N4CCOCC4)ccc3oc2=O)cc1,-10.7
Cc1nn(CC(=O)Nc2ccc3c(c2)oc2ccccc23)c(=O)c2ccccc12,-11.4
Oc1cccc(-c2nc(-c3ccccc3)c(-c3ccc(-c4ccccc4)cc3)[nH]2)c1,-10.2
Cc1ccc(N2NC(=O)/C(=C/c3ccc(-c4ccc(C)c(Cl)c4)o3)C2=O)cc1C,-10.9
COc1ccc(NC(=O)c2cc3ccc4c5ccccc5[nH]c4c3cc2O)cc1,-11.3
Cc1ccc(C)c(N2CCN(C(=O)c3ccc4c(c3)[nH]c(=O)n(CCc3ccccc3)c4=O)CC2)c1,-10.8
Cc1ccc(CCNC(=O)c2ccc3c(c2)[nH]c(=O)n(-c2ccc(C)cc2)c3=O)cc1,-10.8
Nc1ccc(Nc2cc(S(=O)(=O)O)c(N)c3c2C(=O)c2ccccc2C3=O)cc1,-9.2
COc1cccc(N2C(=O)NC(=O)/C(=C/c3ccc4c(c3)Cc3ccccc3-4)C2=O)c1,-11.6
O=C(NCc1cccnc1)c1ccc(-c2cc3ccccc3oc2=O)cc1,-10.9
O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4cc5nc[nH]c5cc4nc3-c3ccccc3)cc2)CC1,-10.3
Cc1cc2nc(-c3ccc(NC(=O)c4cc5ccccc5o4)cc3)oc2cc1C,-11.0
COc1cc2c(cc1OC)[C@H](c1ccc3c(c1)Cc1ccccc1-3)OC(=O)C2,-10.7
O=C(Nc1ccc2c(c1)OCO2)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,-10.7
C[C@@H]1c2c3c(cn2Cc2ccccc21)C(=O)c1c(O[P@@](=O)(O)OCc2ccccc2)cccc1C3=O,-9.5
Oc1cccc(-c2nc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(-c4ccccc4)cc3)[nH]2)c1,-11.6
O=C1NC(=O)N(c2ccc3c(c2)OCO3)C(=O)/C1=C\c1ccc(N2CCCC2)o1,-8.8
Cc1c(NC(=O)c2cccc(-c3cc4ccccc4oc3=O)c2)cccc1-c1nc2ncccc2o1,-11.8
O=C1CCCc2nc3c(cc21)[C@@H](O)Oc1c2ccccc2ccc1-3,-11.1
O=C1CCCc2nc3c(cc21)[C@H](O)Oc1c2ccccc2ccc1-3,-11.0
O=S(=O)(c1ccc2[nH]c(Cc3cccc(C(F)(F)F)c3)nc2c1)N1CCOCC1,-10.3
Cc1nn2c(-c3cccc(NC(=O)c4ccccc4)c3)nnc2c2ccccc12,-10.7
O=C(Nc1ccc2ccccc2c1)c1ccc2[nH]c(=O)c(=O)[nH]c2c1,-10.8
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2n1cnc2ccccc21,-10.8
CC(=O)N1CCN(c2ccc(NC(=O)c3ccc4ccccc4c3)cc2)CC1,-11.2
Cc1ccc(-c2cc(C(=O)NCCc3ccccn3)c3ccccc3n2)c(C)c1,-10.7
O=C(c1ccc2noc(-c3ccccc3)c2c1)N1CCN(c2ccccc2)CC1,-10.8
Cc1cc2c(ccc3ccc4ccccc4c32)c2ccccc12,-11.3
CN1CCN(c2cccc3[nH]c(-c4n[nH]c5cc(-c6ccc(N)cc6)ccc54)nc32)CC1,-10.4
O=C(NCc1cccnc1)c1cccc(-c2cc3ccccc3oc2=O)c1,-11.2
COc1ccc(-c2cc(=O)oc3c(C)c(O[C@@H](C)C(=O)N4C[C@H]5C[C@@H](C4)c4cccc(=O)n4C5)ccc23)cc1,-10.9
COc1ccc(-c2cc(=O)oc3c(C)c(O[C@H](C)C(=O)N4C[C@H]5C[C@@H](C4)c4cccc(=O)n4C5)ccc23)cc1,-10.4
O=C(c1ccccc1)C1=C[C@@H]2[C@H]3C(=O)N(c4cccc(Cl)c4)C(=O)[C@H]3[C@@H](C(=O)c3ccc(Cl)cc3)N2C=C1,-10.8
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccccc2)cc1,-10.8
COc1ccc(-c2cn3c(n2)sc2cc(C(=O)Nc4ccc(C)c(Cl)c4)ccc23)cc1,-10.8
Cc1cccc(NC(=O)c2ccc3c(c2)[nH]c(=O)c(S(=O)(=O)c2ccccc2)c3O)c1C,-11.0
Cc1ccc(NCc2cc3cc4c(cc3n(CC(=O)Nc3ccc(F)cc3F)c2=O)OCCO4)cc1,-10.7
COc1ccccc1N1CCN(C(=O)Cn2cnc3onc(-c4ccc(F)cc4)c3c2=O)CC1,-10.8
O=C(c1ccc2c(Cl)c3c(nc2c1)CCCC3)N1CCN(c2cccc(Cl)c2)CC1,-11.1
O=C(c1ccc2c(c1)nc1c(c2Cl)CCCC1)N1CCN(c2cccc(C(F)(F)F)c2)CC1,-10.8
O=C(Cn1c2ccccc2c2nc(-c3cccc(F)c3)nn2c1=O)N1CCN(c2ccc(F)cc2)CC1,-10.8
O=C(Cn1c2ccccc2c2nc(-c3cccc(F)c3)nn2c1=O)N1CCN(c2ccccc2F)CC1,-11.2
Cc1cc(Nc2cccc(Cl)c2)nc2ccc(NC(=O)c3ccc(F)cc3Cl)cc12,-10.9
COc1ccc(C(=O)Nc2cccc(C(=O)OCc3cc(=O)n4nc(C5CC5)sc4n3)c2)cc1,-10.7
O=C(Nc1cccc(C(F)(F)F)c1)c1oc2ccccc2c1NC(=O)c1cc(=O)c2ccccc2o1,-10.7
Cc1ccc(C(=O)c2oc3ccccc3c2NC(=O)c2cc(=O)c3cc(C)ccc3o2)cc1,-10.9
O=C(c1ccccc1F)N1CCC(c2nc3c(nnn3Cc3cccc(F)c3)c(O)n2)CC1,-10.7
O=C(Nc1ncc(Cc2ccccc2Cl)s1)c1ccc2c(c1)C[C@@H](c1ccccc1)OC2=O,-9.5
O=C(Nc1ncc(Cc2ccccc2Cl)s1)c1ccc2c(c1)C[C@H](c1ccccc1)OC2=O,-10.3
Cc1ccc2c(=O)cc(C(=O)Nc3c4ccccc4oc3C(=O)Nc3cccc(Cl)c3)oc2c1,-10.7
Cc1nc(NC(=O)c2ccc(-c3cc4ccccc4oc3=O)cc2)ccc1Br,-11.7
COc1ccc(NC2=Nc3ccccc3N3C2=Nc2c(c(C)nn2-c2ccc(C)cc2)[C@@H]3c2cccnc2)cc1,-11.2
COc1ccc(NC2=Nc3ccccc3N3C2=Nc2c(c(C)nn2-c2ccc(C)cc2)[C@H]3c2cccnc2)cc1,-10.0
CCOC(=O)[C@@H]1CCCN(C(=O)c2cc3nc(-c4ccc5c(c4)OCO5)cc(C(F)(F)F)n3n2)C1,-10.0
CCOC(=O)[C@H]1CCCN(C(=O)c2cc3nc(-c4ccc5c(c4)OCO5)cc(C(F)(F)F)n3n2)C1,-9.7
O=C(c1ccc(-c2cc3ccccc3oc2=O)cc1)N1CCN(c2ccc(Cl)cc2[N+](=O)[O-])CC1,-10.9
O=C(Nc1ccc(Br)cn1)c1cccc(-c2cc3ccccc3oc2=O)c1,-11.1
COc1ccc2cc(-c3cc(C(=O)OCC(=O)N[C@@H]4CCS(=O)(=O)C4)c4ccccc4n3)ccc2c1,-11.3
COc1ccc2cc(-c3cc(C(=O)OCC(=O)N[C@H]4CCS(=O)(=O)C4)c4ccccc4n3)ccc2c1,-11.3
Cc1cc(C)c(-c2cc(NC(=O)CSc3n[nH]c(N)n3)n(-c3ccccc3)n2)cc1C,-10.7
Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)c1ccccc1F,-10.9
O=C(CNC(=O)c1ccc2ccccc2c1)OCC(=O)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,-10.7
O=C(Nc1ccc2oc(-c3ccc4ccccc4c3)nc2c1)c1ccc2c(c1)OCCO2,-11.7
O=c1oc2ccc3ccccc3c2cc1-c1nnc(Nc2ccc(Cl)cc2Cl)s1,-10.8
O=C(Nc1ccc2oc(-c3ccc4ccccc4c3)nc2c1)c1cccc(Cl)c1Cl,-11.0
O=C(COc1cccc2c1CCN(Cc1ccccc1)C2=O)N1N=C(c2cccs2)C[C@H]1c1ccc(F)cc1,-11.0
O=C(COc1cccc2c1CCN(Cc1ccccc1)C2=O)N1N=C(c2cccs2)C[C@@H]1c1ccc(F)cc1,-10.4
COc1ccc(-c2cc(=O)oc3cc(OCC(=O)N4C[C@H]5C[C@@H](C4)c4cccc(=O)n4C5)ccc32)cc1,-11.0
CC(=O)N1CCN(c2ccc(NC(=O)c3ccc(OCc4ccccc4)cc3)cc2)CC1,-10.8
Cc1ccnc(NC(=O)COc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)c1,-11.2
Cc1cccc(C(=O)Nc2ccc3c(c2)CC2(C(=O)N(C)C(=O)N(C)C2=O)[C@H]2CCCN32)c1,-10.7
Cc1cccc(C(=O)Nc2ccc3c(c2)CC2(C(=O)N(C)C(=O)N(C)C2=O)[C@@H]2CCCN32)c1,-10.6
