COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,-12.5
Nc1cc2c(nc3c4ccccc4c(N)cc3[n+]2-c2cccc3ccccc32)c2ccccc12,-12.6
O=C(O)c1c(-c2c3ccc(O)cc3oc3cc(=O)ccc2-3)cc2ccccc2c1-c1ccccc1,-12.6
CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1CCCN1C(=O)Nc1ccccc1[N+](=O)[O-],-12.8
Cc1noc(/C(=C/c2cccc(-c3cc(C(C)(C)S(C)(=O)=O)cc4cccnc43)c2)c2ccc(S(C)(=O)=O)cc2)n1,-12.5
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,-12.0
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,-12.3
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@H](C)O[C@H]5[C@H](O)[C@@H]3O)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,-11.7
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@@H]3O)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,-11.7
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@H]5CO[C@H](C)O[C@H]5[C@H](O)[C@@H]3O)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,-10.5
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc21,-12.8
O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc43)c2)oc2cc(O)cc(O)c12,-12.7
O=C(c1ccc2c(c1)[nH]c(=O)n(-c1ccccc1)c2=O)N1CCN(c2ccc(F)cc2)CC1,-12.4
O=C1c2cccc3cccc(c32)C(=O)N1CC1CCN(S(=O)(=O)c2ccccc2)CC1,-12.2
Cc1ccc(S(=O)(=O)N2CCC(CN3C(=O)c4cccc5cccc(c54)C3=O)CC2)cc1,-12.6
O=C(CCN1C(=O)c2cccc3cccc(c32)C1=O)N1CCN(c2ccccc2F)CC1,-12.2
O=C(CCCN1C(=O)c2cccc3cccc(c32)C1=O)N1CCN(c2ccc(F)cc2)CC1,-12.3
Cc1ccc(NS(=O)(=O)c2ccc3c(c2)C(=O)c2ccccc2C3=O)c(C)c1,-12.1
CC1(C)O[C@H]2CC(=O)OC[C@@]23[C@H]1CC(=O)[C@]1(C)[C@@H]3CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@@]312,-12.1
CC1=C2C(=O)[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,-10.2
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,-10.3
Cc1cccn2c(=O)c3c(nc12)N1CC[C@H](Cc2ccccc2)C[C@@H]1C1(C3)C(=O)N(C)C(=O)N(C)C1=O,-12.5
Cc1cccn2c(=O)c3c(nc12)N1CC[C@H](Cc2ccccc2)C[C@H]1C1(C3)C(=O)N(C)C(=O)N(C)C1=O,-12.7
Cc1c(C(=O)c2cccc3ccccc32)c2cccc3c2n1[C@@H](CN1CCOCC1)CO3,-11.4
CC1=C2C(=O)[C@@H]3[C@@H](CC=C4C[C@H](O)CC[C@@]43C)[C@H]2CC[C@@]12O[C@@H]1C[C@@H](C)CN[C@@H]1[C@@H]2C,-10.2
CC1=C2C(=O)[C@@H]3[C@@H](CC=C4C[C@H](O)CC[C@@]43C)[C@H]2CC[C@@]12O[C@@H]1C[C@H](C)CN[C@@H]1[C@@H]2C,-10.6
CC1=C2C(=O)[C@@H]3[C@@H](CC=C4C[C@H](O)CC[C@@]43C)[C@H]2CC[C@@]12O[C@H]1C[C@@H](C)CN[C@@H]1[C@@H]2C,-10.1
CC1=C2C(=O)[C@@H]3[C@@H](CC=C4C[C@H](O)CC[C@@]43C)[C@H]2CC[C@@]12O[C@H]1C[C@H](C)CN[C@@H]1[C@@H]2C,-9.9
O=C1OC(c2ccc3ccccc3c2O)(c2ccc3ccccc3c2O)c2ccccc21,-12.3
Oc1cccc(-c2nc(-c3ccccc3)c(-c3ccc(-c4ccccc4)cc3)[nH]2)c1,-11.7
CC1(C)O[C@H]2CC(=O)OC[C@]23[C@H]1CC(=O)[C@]1(C)[C@@H]3CC[C@@]2(C)[C@@H](c3ccoc3)OC(=O)[C@@H]3O[C@]312,-10.8
CC1(C)O[C@H]2CC(=O)OC[C@]23[C@@H]1CC(=O)[C@]1(C)[C@@H]3CC[C@@]2(C)[C@@H](c3ccoc3)OC(=O)[C@@H]3O[C@]312,-11.4
CC1(C)O[C@H]2CC(=O)OC[C@]23[C@H]1CC(=O)[C@@]1(C)[C@@H]3CC[C@@]2(C)[C@@H](c3ccoc3)OC(=O)[C@@H]3O[C@@]321,-11.4
CC1(C)O[C@H]2CC(=O)OC[C@]23[C@@H]1CC(=O)[C@@]1(C)[C@@H]3CC[C@@]2(C)[C@@H](c3ccoc3)OC(=O)[C@@H]3O[C@@]321,-10.5
Cc1ccc(-n2c(/C=C/c3cccc4ccccc34)nc3ccccc3c2=O)cc1,-12.4
Cc1[nH]c2ccccc2c1/C=C/c1nc2ccccc2c(=O)n1-c1cccc(C)c1,-12.3
O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccc2c(c1)[C@@H](O)c1ccccc1-2,-12.4
Oc1cccc(-c2nc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(-c4ccccc4)cc3)[nH]2)c1,-12.5
CCCCCc1ccc(C(=O)[C@@H]2[C@H](C(C)=O)N3c4ccc(F)cc4C=C[C@@H]3[C@]23C(=O)Nc2ccccc23)cc1,-12.0
O=C(Nc1ccc(F)cc1)[C@H](c1ccccc1)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,-12.3
O=C(Nc1ccc(F)cc1)[C@@H](c1ccccc1)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,-11.8
COc1cc2c(cc1NC(=O)c1cc(-c3ccccn3)nc3ccccc31)oc1ccccc12,-12.8
COc1cc2c(cc1NC(=O)c1cc(-c3cccnc3)nc3ccc(C)cc31)oc1ccccc12,-13.0
Cc1c(O)ccc2c(C)c(CC(=O)N3C[C@H]4C[C@@H](C3)c3cccc(=O)n3C4)c(=O)oc12,-12.6
CCCc1ccc(C(=O)[C@@H]2[C@H](C(C)=O)N3c4ccc(F)cc4C=C[C@@H]3[C@]23C(=O)Nc2ccccc23)cc1,-12.6
CC(=O)[C@@H]1[C@H](C(=O)c2ccc(C)cc2)[C@@]2(C(=O)Nc3ccccc32)[C@H]2C=Cc3cc(F)ccc3N21,-11.5
CC(=O)[C@@H]1[C@H](C(=O)c2ccc(CC(C)C)cc2)[C@@]2(C(=O)Nc3ccccc32)[C@H]2C=Cc3cc(F)ccc3N21,-12.0
Cc1c(C(c2c(C)n(C)n(-c3ccccc3)c2=O)c2cccc([N+](=O)[O-])c2O)c(=O)n(-c2ccccc2)n1C,-12.1
CN1C[C@@H](c2ccc(Cl)c(Cl)c2)[C@@]2(COc3ccccc3C2=O)[C@@]12C(=O)Nc1ccccc12,-11.0
Cc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(c4ccccc4C(=O)N4CCC[C@H]4C(=O)O)C(=O)N32)cc1,-9.2
Cc1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(c4ccccc4C(=O)N4CCC[C@H]4C(=O)O)C(=O)N32)cc1,-12.8
CC(C)c1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(c4ccccc4C(=O)N4CCC[C@@H]4C(=O)O)C(=O)N32)cc1,-12.2
CC(C)c1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(c4ccccc4C(=O)N4CCC[C@@H]4C(=O)O)C(=O)N32)cc1,-12.4
CC(C)c1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(c4ccccc4C(=O)N4CCC[C@H]4C(=O)O)C(=O)N32)cc1,-12.6
CC(C)c1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(c4ccccc4C(=O)N4CCC[C@H]4C(=O)O)C(=O)N32)cc1,-12.9
COc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(c4ccccc4C(=O)N4CCC(C(=O)O)CC4)C(=O)N32)cc1,-12.5
COc1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(c4ccccc4C(=O)N4CCC(C(=O)O)CC4)C(=O)N32)cc1,-12.4
COc1cccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(c4ccccc4C(=O)N4CCC(C(=O)O)CC4)C(=O)N32)c1,-10.9
COc1cccc([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(c4ccccc4C(=O)N4CCC(C(=O)O)CC4)C(=O)N32)c1,-12.7
Cc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(c4ccccc4C(=O)N4CCC[C@@H]4C(=O)O)C(=O)N32)cc1,-11.8
Cc1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(c4ccccc4C(=O)N4CCC[C@@H]4C(=O)O)C(=O)N32)cc1,-12.2
O=C(NCCN1CCOCC1)c1ccccc1N1C(=O)[C@@H]2Cc3c4ccccc4[nH]c3[C@H](c3ccc(F)cc3)N2C1=O,-12.2
O=C(NCCN1CCOCC1)c1ccccc1N1C(=O)[C@@H]2Cc3c4ccccc4[nH]c3[C@@H](c3ccc(F)cc3)N2C1=O,-11.3
O=C1CN(C2CCN(Cc3ccccc3)CC2)C(=O)[C@@H]2Cc3c4ccccc4[nH]c3[C@H](c3cccc(Br)c3)N12,-13.0
O=C1CN(C2CCN(Cc3ccccc3)CC2)C(=O)[C@@H]2Cc3c4ccccc4[nH]c3[C@@H](c3cccc(Br)c3)N12,-11.7
COc1ccc(S(=O)(=O)N2CCCCCC2)cc1NC(=O)c1c2ccccc2nc2c1CN(Cc1ccccc1)CC2,-12.2
O=C1/C(=N\Nc2cccc3c(=O)[nH][nH]c(=O)c23)C(c2ccccc2)=NN1c1ccccc1,-12.2
Cc1n[nH]c(O)c1[C@H](c1cn(Cc2cccc3ccccc32)c2ccccc12)c1c(C)[nH]nc1O,-12.3
O=C(CSc1nnc(CCCN2C(=O)c3cccc4cccc(c43)C2=O)n1-c1ccccc1)N1CCCCC1,-12.4
O=C(c1ccc(S(=O)(=O)N2CCCC2)cc1)N1CCC(CN2C(=O)c3cccc4cccc(c43)C2=O)CC1,-12.6
O=C1c2ccccc2C(=O)C12O[C@@H](c1ccccc1)C1(C(=O)c3ccccc3C1=O)[C@@H]2c1cccc([N+](=O)[O-])c1,-12.8
O=C(CSc1nc2ccc(Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2s1)N1c2ccccc2CCc2ccccc21,-12.7
O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccc2c(c1)nc(O)c1ccccc12,-12.9
COc1ccc(-n2c(/C=C/c3cccc4ccccc34)nc3ccccc3c2=O)cc1Cl,-12.2
Cc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)CCCC(=O)N4)CC2)c(Br)c1,-12.1
Cc1ccc(NC(=O)Cn2c3c4ccccc4oc3c(=O)n(Cc3ccc4c(c3)OCO4)c2=O)cc1C,-12.5
Cc1ccc(C)c(NC(=O)Cn2c3c4ccccc4oc3c(=O)n(Cc3ccc4c(c3)OCO4)c2=O)c1,-12.5
Cc1ccc(S(=O)(=O)c2nnn3c2nc(N2CCN(c4ccccc4F)CC2)c2ccccc23)cc1C,-12.1
Cc1ccc(NC(=O)Cn2c3cc4c(cc3c(=O)n(Cc3nc(-c5ccccc5)no3)c2=O)OCO4)cc1F,-12.3
Cc1ccc(NC(=O)Cn2c3cc4c(cc3c(=O)n(Cc3nc(-c5ccccc5)no3)c2=O)OCO4)c(C)c1,-12.4
CC(C)c1ccc(NC(=O)Cn2c3cc4c(cc3c(=O)n(Cc3nc(-c5ccccc5)no3)c2=O)OCO4)cc1,-12.5
Cc1ccc(NC(=O)Cn2c3ccccc3c(=O)n(CCC(=O)N3CCc4ccccc4C3)c2=O)c(C)c1,-12.3
COc1ccccc1N1CCN(c2nc3ccc(C(=O)c4ccccc4)cc3n3c(C)nnc23)CC1,-12.3
CN1CCN(C(=O)c2ccc3c(c2)N(Cc2ccc(C(F)(F)F)cc2)C(=O)c2ccccc2S3)CC1,-12.4
COc1ccc(-n2nc(C(=O)Nc3cccc(C(F)(F)F)c3)c3c4ccccc4n(C)c3c2=O)cc1,-12.3
Cc1ccc(CCNC(=O)c2ccc3c(c2)N(Cc2cccc(C)c2)C(=O)c2ccccc2S3(=O)=O)cc1,-12.4
O=C(Nc1c2ccccc2oc1C(=O)N1CCN(c2ccccc2F)CC1)c1ccccc1F,-12.1
Cc1ccc(C)c(CN2c3cc(C(=O)N4CCN(c5ccccn5)CC4)ccc3S(=O)(=O)c3ccccc3C2=O)c1,-12.5
Cc1cccc(N2CCN(C(=O)c3ccc4c(c3)N(Cc3ccccc3)C(=O)c3ccccc3S4(=O)=O)C[C@@H]2C)c1,-12.3
Cc1cccc(N2CCN(C(=O)c3ccc4c(c3)N(Cc3ccccc3)C(=O)c3ccccc3S4(=O)=O)C[C@H]2C)c1,-12.0
Cc1ccc(N2CCN(C(=O)CCc3c(C)nc4c(c3C)c(=O)n(C)c(=O)n4C)CC2)c(C)c1,-12.3
COc1ccccc1N1CCN(C(=O)Cn2c3ccccc3c3nc(-c4cccc(C)c4)nn3c2=O)CC1,-12.1
O=C(Cn1c2ccccc2c2nc(-c3cccc(F)c3)nn2c1=O)N1CCN(c2ccc(F)cc2)CC1,-12.3
Cc1ccc(NC(=O)Cn2cc(S(=O)(=O)c3ccc(C)cc3)c(=O)c3cc4c(cc32)OCO4)cc1,-12.1
Cc1cccc(-c2nnn3c2nc(NCCc2ccc(S(N)(=O)=O)cc2)c2cc(Cl)ccc23)c1,-12.2
Cc1ccc(S(=O)(=O)c2nnn3c2nc(N2CCC(C(N)=O)CC2)c2cc(Cl)ccc23)cc1C,-12.4
Cc1cc(C)c2c(=O)cc(C(=O)Nc3sc4c(c3C(=O)NCc3ccccc3)CCCC4)oc2c1,-12.1
O=C(Nc1cccc(C(F)(F)F)c1)c1oc2ccccc2c1NC(=O)c1cc(=O)c2ccccc2o1,-12.8
Cc1ccc(C(=O)c2oc3ccccc3c2NC(=O)c2cc(=O)c3cc(C)ccc3o2)cc1,-12.4
Cc1ccc2c(=O)cc(C(=O)Nc3c4ccccc4oc3C(=O)c3ccccc3)oc2c1C,-12.3
Cc1ccc2c(CC(=O)Nc3c4ccccc4oc3C(=O)c3ccc(F)cc3)coc2c1C,-12.1
Cc1ccc2c(=O)cc(C(=O)Nc3c4ccccc4oc3C(=O)Nc3cccc(Cl)c3)oc2c1,-12.1
O=C(NC1CCCCC1)[C@H](c1ccc2ncccc2c1)N(Cc1ccccc1)C(=O)c1ccc2c(c1)OCCO2,-11.2
O=C(NC1CCCCC1)[C@@H](c1ccc2ncccc2c1)N(Cc1ccccc1)C(=O)c1ccc2c(c1)OCCO2,-12.3
CC1=CC(C)(C)Nc2ccc(OC(=O)CN3C(=O)c4cccc5cccc(c54)C3=O)cc21,-12.4
COc1ccc(CN(C(=O)c2ccc3c(c2)OCCO3)[C@H](C(=O)NC2CCCCC2)c2ccc3ncccc3c2)cc1,-11.8
COc1ccc(CN(C(=O)c2ccc3c(c2)OCCO3)[C@@H](C(=O)NC2CCCCC2)c2ccc3ncccc3c2)cc1,-12.0
O=C(NC1CCCCC1)[C@H](c1ccc2ncccc2c1)N(Cc1ccc(F)cc1)C(=O)c1ccc2c(c1)OCCO2,-12.5
O=C(NC1CCCCC1)[C@@H](c1ccc2ncccc2c1)N(Cc1ccc(F)cc1)C(=O)c1ccc2c(c1)OCCO2,-12.1
COc1cc2c(cc1NC(=O)c1cc(-c3ccncc3)nc3ccc(C)cc31)oc1ccccc12,-13.1
Cc1[nH]c2c(cccc2C)c1CCNC(=O)c1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O,-12.1
O=C(c1ccccc1F)N(Cc1ccc2c(c1)OCO2)Cc1cc2cc3c(cc2n2nnnc12)OCO3,-12.2
CC(=O)[C@@H]1[C@@H](C(=O)c2ccc(C)cc2)[C@]2(C(=O)Nc3ccccc32)[C@H]2C=Cc3cc(F)ccc3N21,-12.1
